,Time,Number of Humans,Number of Zombies,Alert Level
1325,180977.97237535953,189.76144006518757,388.0539195055114,Alert
1326,181150.77237535955,189.06186331845467,388.38411007358593,Alert
1327,181323.57237535954,188.3642725886973,388.7133623981742,Alert
1328,181496.37237535956,187.66866660961048,389.04167708553,Alert
1329,181669.17237535954,186.97504408119883,389.3690547577744,Alert
1330,181841.97237535956,186.28340367001113,389.69549605278456,Alert
1331,182014.77237535955,185.5937440093747,390.0210016240831,Alert
1332,182187.57237535957,184.90606369963012,390.3455721407271,Alert
1333,182360.37237535956,184.2203613083661,390.66920828719697,Alert
1334,182533.17237535957,183.53663537065412,390.99191076328583,Alert
1335,182705.97237535956,182.85488438928354,391.31368028398805,Alert
1336,182878.77237535958,182.1751068349965,391.63451757938844,Alert
1337,183051.57237535957,181.497301146723,391.9544233945511,Alert
1338,183224.37237535958,180.8214657318159,392.27339848940835,Alert
1339,183397.17237535957,180.14759896628598,392.59144363864954,Alert
1340,183569.9723753596,179.4756991950371,392.9085596316101,Alert
1341,183742.77237535958,178.80576473210098,393.22474727216047,Alert
1342,183915.5723753596,178.13779386087245,393.5400073785951,Alert
1343,184088.37237535958,177.47178483434413,393.85434078352114,Alert
1344,184261.1723753596,176.8077358753414,394.167748333748,Alert
1345,184433.9723753596,176.14564517675709,394.4802308901761,Alert
1346,184606.7723753596,175.4855109017861,394.7917893276859,Alert
1347,184779.5723753596,174.82733118416004,395.10242453502747,Alert
1348,184952.3723753596,174.17110412838136,395.4121374147095,Alert
1349,185125.1723753596,173.51682780995776,395.7209288828887,Alert
1350,185297.97237535962,172.86450027563617,396.0287998692593,Alert
1351,185470.7723753596,172.21411954363663,396.3357513169425,Alert
1352,185643.57237535962,171.5656836038859,396.6417841823761,Alert
1353,185816.3723753596,170.91919041825096,396.94689943520433,Alert
1354,185989.17237535963,170.27463792077216,397.2510980581675,Alert
1355,186161.97237535962,169.63202401789627,397.55438104699215,Alert
1356,186334.77237535964,168.99134658870912,397.85674941028105,Alert
1357,186507.57237535962,168.3526034851681,398.15820416940346,Alert
1358,186680.37237535964,167.7157925323342,398.4587463583853,Alert
1359,186853.17237535963,167.08091152860405,398.75837702380005,Alert
1360,187025.97237535965,166.44795824594127,399.0570972246589,Alert
1361,187198.77237535964,165.81693043010776,399.3549080323019,Alert
1362,187371.57237535965,165.18782580089464,399.6518105302889,Alert
1363,187544.37237535964,164.56064205235262,399.94780581429063,Alert
1364,187717.17237535966,163.93537685302223,400.24289499198,Alert
1365,187889.97237535965,163.31202784616363,400.5370791829236,Alert
1366,188062.77237535967,162.6905926499859,400.83035951847353,Alert
1367,188235.57237535965,162.07106885787604,401.1227371416591,Alert
1368,188408.37237535967,161.45345403862757,401.41421320707906,Alert
1369,188581.17237535966,160.8377457366686,401.7047888807938,Alert
1370,188753.97237535968,160.22394147228954,401.99446534021786,Alert
1371,188926.77237535967,159.61203874187026,402.28324377401276,Alert
1372,189099.57237535968,159.002035018107,402.5711253819798,Alert
1373,189272.37237535967,158.39392775023848,402.8581113749533,Alert
1374,189445.1723753597,157.78771436427184,403.14420297469405,Alert
1375,189617.97237535968,157.18339226320785,403.42940141378284,Alert
1376,189790.7723753597,156.58095882726576,403.7137079355145,Alert
1377,189963.57237535968,155.98041141410746,403.9971237937919,Alert
1378,190136.3723753597,155.38174735906134,404.2796502530204,Alert
1379,190309.1723753597,154.78496397534536,404.5612885880026,Alert
1380,190481.9723753597,154.19005855428978,404.84204008383296,Alert
1381,190654.7723753597,153.59702836555917,405.12190603579336,Alert
1382,190827.5723753597,153.0058706573739,405.40088774924834,Alert
